STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,,ADJUSTMENT,,REF_AREA,,SECTOR,,COUNTERPART_SECTOR,,TRANSACTION,,INSTR_ASSET,,ACTIVITY,,EXPENDITURE,,UNIT_MEASURE,,PRICE_BASE,,TRANSFORMATION,,TABLE_IDENTIFIER,,TIME_PERIOD,,OBS_VALUE,,REF_YEAR_PRICE,,BASE_PER,,CONF_STATUS,,DECIMALS,,OBS_STATUS,,UNIT_MULT,,CURRENCY,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1965-Q4,,4.549872774,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1966-Q1,,4.73437015,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1966-Q2,,3.424303762,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1966-Q3,,2.866220447,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1966-Q4,,0.657536009,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1967-Q1,,-1.629790537,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1967-Q2,,-2.237879279,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1967-Q3,,0,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1967-Q4,,2.892640581,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1968-Q1,,4.617508884,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1968-Q2,,5.761267217,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1968-Q3,,5.534700242,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1968-Q4,,5.767579384,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1969-Q1,,7.174887892,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1969-Q2,,7.71280633,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1969-Q3,,7.663339108,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1969-Q4,,7.692303547,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1970-Q1,,3.372586353,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1970-Q2,,6.120867916,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1970-Q3,,5.82953727,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1970-Q4,,5.111265622,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1971-Q1,,4.763644266,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1971-Q2,,2.872243992,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1971-Q3,,2.733086207,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1971-Q4,,1.783876414,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1972-Q1,,3.882471449,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1972-Q2,,3.408694186,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1972-Q3,,4.024253738,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1972-Q4,,5.729688259,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1973-Q1,,7.083373504,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1973-Q2,,6.141301924,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1973-Q3,,4.058740116,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1973-Q4,,2.721523921,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1974-Q1,,2.177398816,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1974-Q2,,1.349933281,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1974-Q3,,1.018885974,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1974-Q4,,-0.504300806,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1975-Q1,,-1.907951274,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1975-Q2,,-2.325179236,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1975-Q3,,-1.262668305,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1975-Q4,,1.965095402,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1976-Q1,,3.478330696,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1976-Q2,,5.545306249,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1976-Q3,,4.440716158,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1976-Q4,,4.324485654,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1977-Q1,,4.278412874,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1977-Q2,,3.334567951,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1977-Q3,,3.273852452,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1977-Q4,,3.141081054,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1978-Q1,,2.689233198,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1978-Q2,,2.515066682,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1978-Q3,,3.889417618,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1978-Q4,,3.326126341,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1979-Q1,,3.029295309,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1979-Q2,,5.809207278,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1979-Q3,,4.439655589,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1979-Q4,,3.865566592,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1980-Q1,,4.568469121,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1980-Q2,,0.76620879,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1980-Q3,,0.366439143,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1980-Q4,,-0.377486719,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1981-Q1,,0.006600282,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1981-Q2,,0.403350474,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1981-Q3,,1.068809572,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1981-Q4,,1.123386978,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1982-Q1,,0.308726571,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1982-Q2,,-0.059283061,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1982-Q3,,-1.307091516,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1982-Q4,,-0.992585298,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1983-Q1,,-0.468227457,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1983-Q2,,1.202617374,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1983-Q3,,1.999914709,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1983-Q4,,3.16368421,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1984-Q1,,3.589300546,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1984-Q2,,0.895351673,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1984-Q3,,3.859431868,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1984-Q4,,3.304747767,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1985-Q1,,1.400567503,,,,,,F,,1,,E,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),,I,Q,,Y,,DEU,,S1,,S1,,B1GQ,,_Z,,_Z,,_Z,,PC,,L,,GY,,T0102,,1985-Q2,,4.055948585,,,,,,F,,1,,E,,0,,_Z,
